Symbol,Date,Close
AMZN,7/11/2018 16:00:00,1755
AMZN,7/12/2018 16:00:00,1796.62
AMZN,7/13/2018 16:00:00,1813.03
AMZN,7/16/2018 16:00:00,1822.49
AMZN,7/17/2018 16:00:00,1843.93
AMZN,7/18/2018 16:00:00,1842.92
AMZN,7/19/2018 16:00:00,1812.97
AMZN,7/20/2018 16:00:00,1813.7
AMZN,7/23/2018 16:00:00,1802
AMZN,7/24/2018 16:00:00,1829.24
AMZN,7/25/2018 16:00:00,1863.61
AMZN,7/26/2018 16:00:00,1808
AMZN,7/27/2018 16:00:00,1817.27
AMZN,7/30/2018 16:00:00,1779.22
AMZN,7/31/2018 16:00:00,1777.44
AMZN,8/1/2018 16:00:00,1797.17
AMZN,8/2/2018 16:00:00,1834.33
AMZN,8/3/2018 16:00:00,1823.29
AMZN,8/6/2018 16:00:00,1847.75
AMZN,8/7/2018 16:00:00,1862.48
AMZN,8/8/2018 16:00:00,1886.52
AMZN,8/9/2018 16:00:00,1898.52
AMZN,8/10/2018 16:00:00,1886.3
AMZN,8/13/2018 16:00:00,1896.2
AMZN,8/14/2018 16:00:00,1919.65
AMZN,8/15/2018 16:00:00,1882.62
AMZN,8/16/2018 16:00:00,1886.52
AMZN,8/17/2018 16:00:00,1882.22
AMZN,8/20/2018 16:00:00,1876.71
AMZN,8/21/2018 16:00:00,1883.42
AMZN,8/22/2018 16:00:00,1904.9
AMZN,8/23/2018 16:00:00,1902.9
AMZN,8/24/2018 16:00:00,1905.39
AMZN,8/27/2018 16:00:00,1927.68
AMZN,8/28/2018 16:00:00,1932.82
AMZN,8/29/2018 16:00:00,1998.1
AMZN,8/30/2018 16:00:00,2002.38
AMZN,8/31/2018 16:00:00,2012.71
AMZN,9/4/2018 16:00:00,2039.51
AMZN,9/5/2018 16:00:00,1994.82
AMZN,9/6/2018 16:00:00,1958.31
AMZN,9/7/2018 16:00:00,1952.07
AMZN,9/10/2018 16:00:00,1939.01
AMZN,9/11/2018 16:00:00,1987.15
AMZN,9/12/2018 16:00:00,1990
AMZN,9/13/2018 16:00:00,1989.87
AMZN,9/14/2018 16:00:00,1970.19
AMZN,9/17/2018 16:00:00,1908.03
AMZN,9/18/2018 16:00:00,1941.05
AMZN,9/19/2018 16:00:00,1926.42
AMZN,9/20/2018 16:00:00,1944.3
AMZN,9/21/2018 16:00:00,1915.01
AMZN,9/24/2018 16:00:00,1934.36
AMZN,9/25/2018 16:00:00,1974.55
AMZN,9/26/2018 16:00:00,1974.85
AMZN,9/27/2018 16:00:00,2012.98
AMZN,9/28/2018 16:00:00,2003
AMZN,10/1/2018 16:00:00,2004.36
AMZN,10/2/2018 16:00:00,1971.31
AMZN,10/3/2018 16:00:00,1952.76
AMZN,10/4/2018 16:00:00,1909.42
AMZN,10/5/2018 16:00:00,1889.65
AMZN,10/8/2018 16:00:00,1864.42
AMZN,10/9/2018 16:00:00,1870.32
AMZN,10/10/2018 16:00:00,1755.25
AMZN,10/11/2018 16:00:00,1719.36
AMZN,10/12/2018 16:00:00,1788.61
AMZN,10/15/2018 16:00:00,1760.95
AMZN,10/16/2018 16:00:00,1819.96
AMZN,10/17/2018 16:00:00,1831.73
AMZN,10/18/2018 16:00:00,1770.72
AMZN,10/19/2018 16:00:00,1764.03
AMZN,10/22/2018 16:00:00,1789.3
AMZN,10/23/2018 16:00:00,1768.7
AMZN,10/24/2018 16:00:00,1664.2
AMZN,10/25/2018 16:00:00,1782.17
AMZN,10/26/2018 16:00:00,1642.81
AMZN,10/29/2018 16:00:00,1538.88
AMZN,10/30/2018 16:00:00,1530.42
AMZN,10/31/2018 16:00:00,1598.01
AMZN,11/1/2018 16:00:00,1665.53
AMZN,11/2/2018 16:00:00,1665.53
AMZN,11/5/2018 16:00:00,1627.8
AMZN,11/6/2018 16:00:00,1642.81
AMZN,11/7/2018 16:00:00,1755.49
AMZN,11/8/2018 16:00:00,1754.91
AMZN,11/9/2018 16:00:00,1712.43
AMZN,11/12/2018 16:00:00,1636.85
AMZN,11/13/2018 16:00:00,1631.17
AMZN,11/14/2018 16:00:00,1599.01
AMZN,11/15/2018 16:00:00,1619.44
AMZN,11/16/2018 16:00:00,1593.41
AMZN,11/19/2018 16:00:00,1512.29
AMZN,11/20/2018 16:00:00,1495.46
AMZN,11/21/2018 16:00:00,1516.73
AMZN,11/23/2018 13:00:00,1502.06
AMZN,11/26/2018 16:00:00,1581.33
AMZN,11/27/2018 16:00:00,1581.42
AMZN,11/28/2018 16:00:00,1677.75
AMZN,11/29/2018 16:00:00,1673.57
AMZN,11/30/2018 16:00:00,1690.17
AMZN,12/3/2018 16:00:00,1772.36
AMZN,12/4/2018 16:00:00,1668.4
AMZN,12/6/2018 16:00:00,1699.19
AMZN,12/7/2018 16:00:00,1629.13
AMZN,12/10/2018 16:00:00,1641.03
AMZN,12/11/2018 16:00:00,1643.24
AMZN,12/12/2018 16:00:00,1663.54
AMZN,12/13/2018 16:00:00,1658.38
AMZN,12/14/2018 16:00:00,1591.91
AMZN,12/17/2018 16:00:00,1520.91
AMZN,12/18/2018 16:00:00,1551.48
AMZN,12/19/2018 16:00:00,1495.08
AMZN,12/20/2018 16:00:00,1460.83
AMZN,12/21/2018 16:00:00,1377.45
AMZN,12/24/2018 13:00:00,1343.96
AMZN,12/26/2018 16:00:00,1470.9
AMZN,12/27/2018 16:00:00,1461.64
AMZN,12/28/2018 16:00:00,1478.02
AMZN,12/31/2018 16:00:00,1501.97
AMZN,1/2/2019 16:00:00,1539.13
AMZN,1/3/2019 16:00:00,1500.28
AMZN,1/4/2019 16:00:00,1575.39
AMZN,1/7/2019 16:00:00,1629.51
AMZN,1/8/2019 16:00:00,1656.58
AMZN,1/9/2019 16:00:00,1659.42
AMZN,1/10/2019 16:00:00,1656.22
AMZN,1/11/2019 16:00:00,1640.56
AMZN,1/14/2019 16:00:00,1617.21
AMZN,1/15/2019 16:00:00,1674.56
AMZN,1/16/2019 16:00:00,1683.78
AMZN,1/17/2019 16:00:00,1693.22
AMZN,1/18/2019 16:00:00,1696.2
AMZN,1/22/2019 16:00:00,1632.17
AMZN,1/23/2019 16:00:00,1640.02
AMZN,1/24/2019 16:00:00,1654.93
AMZN,1/25/2019 16:00:00,1670.57
AMZN,1/28/2019 16:00:00,1637.89
AMZN,1/29/2019 16:00:00,1593.88
AMZN,1/30/2019 16:00:00,1670.43
AMZN,1/31/2019 16:00:00,1718.73
AMZN,2/1/2019 16:00:00,1626.23
AMZN,2/4/2019 16:00:00,1633.31
AMZN,2/5/2019 16:00:00,1658.81
AMZN,2/6/2019 16:00:00,1640.26
AMZN,2/7/2019 16:00:00,1614.37
AMZN,2/8/2019 16:00:00,1588.22
AMZN,2/11/2019 16:00:00,1591
AMZN,2/12/2019 16:00:00,1638.01
AMZN,2/13/2019 16:00:00,1640
AMZN,2/14/2019 16:00:00,1622.65
AMZN,2/15/2019 16:00:00,1607.95
AMZN,2/19/2019 16:00:00,1627.58
AMZN,2/20/2019 16:00:00,1622.1
AMZN,2/21/2019 16:00:00,1619.44
AMZN,2/22/2019 16:00:00,1631.56
AMZN,2/25/2019 16:00:00,1633
AMZN,2/26/2019 16:00:00,1636.4
AMZN,2/27/2019 16:00:00,1641.09
AMZN,2/28/2019 16:00:00,1639.83
AMZN,3/1/2019 16:00:00,1671.73
AMZN,3/4/2019 16:00:00,1696.17
AMZN,3/5/2019 16:00:00,1692.43
AMZN,3/6/2019 16:00:00,1668.95
AMZN,3/7/2019 16:00:00,1625.95
AMZN,3/8/2019 16:00:00,1620.8
AMZN,3/11/2019 16:00:00,1670.62
AMZN,3/12/2019 16:00:00,1673.1
AMZN,3/13/2019 16:00:00,1690.81
AMZN,3/14/2019 16:00:00,1686.22
AMZN,3/15/2019 16:00:00,1712.36
AMZN,3/18/2019 16:00:00,1742.15
AMZN,3/19/2019 16:00:00,1761.85
AMZN,3/20/2019 16:00:00,1797.27
AMZN,3/21/2019 16:00:00,1819.26
AMZN,3/22/2019 16:00:00,1764.77
AMZN,3/25/2019 16:00:00,1774.26
AMZN,3/26/2019 16:00:00,1783.76
AMZN,3/27/2019 16:00:00,1765.7
AMZN,3/28/2019 16:00:00,1773.42
AMZN,3/29/2019 16:00:00,1780.75
AMZN,4/1/2019 16:00:00,1814.19
AMZN,4/2/2019 16:00:00,1813.98
AMZN,4/3/2019 16:00:00,1820.7
AMZN,4/4/2019 16:00:00,1818.86
AMZN,4/5/2019 16:00:00,1837.28
AMZN,4/8/2019 16:00:00,1849.86
AMZN,4/9/2019 16:00:00,1835.84
AMZN,4/10/2019 16:00:00,1847.33
AMZN,4/11/2019 16:00:00,1844.07
AMZN,4/12/2019 16:00:00,1843.06
AMZN,4/15/2019 16:00:00,1844.87
AMZN,4/16/2019 16:00:00,1863.04
AMZN,4/17/2019 16:00:00,1864.82
AMZN,4/18/2019 16:00:00,1861.69
AMZN,4/22/2019 16:00:00,1887.31
AMZN,4/23/2019 16:00:00,1923.77
AMZN,4/24/2019 16:00:00,1901.75
AMZN,4/25/2019 16:00:00,1902.25
AMZN,4/26/2019 16:00:00,1950.63
AMZN,4/29/2019 16:00:00,1938.43
AMZN,4/30/2019 16:00:00,1926.52
AMZN,5/1/2019 16:00:00,1911.52
AMZN,5/2/2019 16:00:00,1900.82
AMZN,5/3/2019 16:00:00,1962.46
AMZN,5/6/2019 16:00:00,1950.55
AMZN,5/7/2019 16:00:00,1921
AMZN,5/8/2019 16:00:00,1917.77
AMZN,5/9/2019 16:00:00,1899.87
AMZN,5/10/2019 16:00:00,1889.98
AMZN,5/13/2019 16:00:00,1822.68
AMZN,5/14/2019 16:00:00,1840.12
AMZN,5/15/2019 16:00:00,1871.15
AMZN,5/16/2019 16:00:00,1907.57
AMZN,5/17/2019 16:00:00,1869
AMZN,5/20/2019 16:00:00,1858.97
AMZN,5/21/2019 16:00:00,1857.52
AMZN,5/22/2019 16:00:00,1859.68
AMZN,5/23/2019 16:00:00,1815.48
AMZN,5/24/2019 16:00:00,1823.28
AMZN,5/28/2019 16:00:00,1836.43
AMZN,5/29/2019 16:00:00,1819.19
AMZN,5/30/2019 16:00:00,1816.32
AMZN,5/31/2019 16:00:00,1775.07
AMZN,6/3/2019 16:00:00,1692.69
AMZN,6/4/2019 16:00:00,1729.56
AMZN,6/5/2019 16:00:00,1738.5
AMZN,6/6/2019 16:00:00,1754.36
AMZN,6/7/2019 16:00:00,1804.03
AMZN,6/10/2019 16:00:00,1860.63
AMZN,6/11/2019 16:00:00,1863.7
AMZN,6/12/2019 16:00:00,1855.32
AMZN,6/13/2019 16:00:00,1870.3
AMZN,6/14/2019 16:00:00,1869.67
AMZN,6/17/2019 16:00:00,1886.03
AMZN,6/18/2019 16:00:00,1901.37
AMZN,6/19/2019 16:00:00,1908.79
AMZN,6/20/2019 16:00:00,1918.19
AMZN,6/21/2019 16:00:00,1911.3
AMZN,6/24/2019 16:00:00,1913.9
AMZN,6/25/2019 16:00:00,1878.27
AMZN,6/26/2019 16:00:00,1897.83
AMZN,6/27/2019 16:00:00,1904.28
AMZN,6/28/2019 16:00:00,1893.63
AMZN,7/1/2019 16:00:00,1922.19
AMZN,7/2/2019 16:00:00,1934.31
AMZN,7/3/2019 13:00:00,1939
AMZN,7/5/2019 16:00:00,1942.91
AMZN,7/8/2019 16:00:00,1952.32
AMZN,7/9/2019 16:00:00,1988.3
AMZN,7/10/2019 16:00:00,2017.41
AMZN,7/11/2019 16:00:00,2001.07
AMZN,7/12/2019 16:00:00,2011
AMZN,7/15/2019 16:00:00,2020.99
AMZN,7/16/2019 16:00:00,2009.9
AMZN,7/17/2019 16:00:00,1992.03
AMZN,7/18/2019 16:00:00,1977.9
AMZN,7/19/2019 16:00:00,1964.52
AMZN,7/22/2019 16:00:00,1985.63
AMZN,7/23/2019 16:00:00,1994.49
AMZN,7/24/2019 16:00:00,2000.81
AMZN,7/25/2019 16:00:00,1973.82
AMZN,7/26/2019 16:00:00,1943.05
AMZN,7/29/2019 16:00:00,1912.45
AMZN,7/30/2019 16:00:00,1898.53
AMZN,7/31/2019 16:00:00,1866.78
AMZN,8/1/2019 16:00:00,1855.32
AMZN,8/2/2019 16:00:00,1823.24
AMZN,8/5/2019 16:00:00,1765.13
AMZN,8/6/2019 16:00:00,1787.83
AMZN,8/7/2019 16:00:00,1793.4
AMZN,8/8/2019 16:00:00,1832.89
AMZN,8/9/2019 16:00:00,1807.58
AMZN,8/12/2019 16:00:00,1784.92
AMZN,8/13/2019 16:00:00,1824.34
AMZN,8/14/2019 16:00:00,1762.96
AMZN,8/15/2019 16:00:00,1776.12
AMZN,8/16/2019 16:00:00,1792.57
AMZN,8/19/2019 16:00:00,1816.12
AMZN,8/20/2019 16:00:00,1801.38
AMZN,8/21/2019 16:00:00,1823.54
AMZN,8/22/2019 16:00:00,1805.6
AMZN,8/23/2019 16:00:00,1749.62
AMZN,8/26/2019 16:00:00,1768.87
AMZN,8/27/2019 16:00:00,1761.83
AMZN,8/28/2019 16:00:00,1764.25
AMZN,8/29/2019 16:00:00,1786.4
AMZN,8/30/2019 16:00:00,1776.29
AMZN,9/3/2019 16:00:00,1789.84
AMZN,9/4/2019 16:00:00,1800.62
AMZN,9/5/2019 16:00:00,1840.72
AMZN,9/6/2019 16:00:00,1833.51
AMZN,9/9/2019 16:00:00,1831.35
AMZN,9/10/2019 16:00:00,1820.55
AMZN,9/11/2019 16:00:00,1822.99
AMZN,9/12/2019 16:00:00,1843.55
AMZN,9/13/2019 16:00:00,1839.34
AMZN,9/16/2019 16:00:00,1807.84
AMZN,9/17/2019 16:00:00,1822.55
AMZN,9/18/2019 16:00:00,1817.46
AMZN,9/19/2019 16:00:00,1821.5
AMZN,9/20/2019 16:00:00,1794.16
AMZN,9/23/2019 16:00:00,1785.3
AMZN,9/24/2019 16:00:00,1741.61
AMZN,9/25/2019 16:00:00,1768.33
AMZN,9/26/2019 16:00:00,1739.84
AMZN,9/27/2019 16:00:00,1725.45
AMZN,9/30/2019 16:00:00,1735.91
AMZN,10/1/2019 16:00:00,1735.65
AMZN,10/2/2019 16:00:00,1713.23
AMZN,10/3/2019 16:00:00,1724.42
AMZN,10/4/2019 16:00:00,1739.65
AMZN,10/7/2019 16:00:00,1732.66
AMZN,10/8/2019 16:00:00,1705.51
AMZN,10/9/2019 16:00:00,1721.99
AMZN,10/10/2019 16:00:00,1720.26
AMZN,10/11/2019 16:00:00,1731.92
AMZN,10/14/2019 16:00:00,1736.43
AMZN,10/15/2019 16:00:00,1767.38
AMZN,10/16/2019 16:00:00,1777.43
AMZN,10/17/2019 16:00:00,1787.48
AMZN,10/18/2019 16:00:00,1757.51
AMZN,10/21/2019 16:00:00,1785.66
AMZN,10/22/2019 16:00:00,1765.73
AMZN,10/23/2019 16:00:00,1762.17
AMZN,10/24/2019 16:00:00,1780.78
AMZN,10/25/2019 16:00:00,1761.33
AMZN,10/28/2019 16:00:00,1777.08
AMZN,10/29/2019 16:00:00,1762.71
AMZN,10/30/2019 16:00:00,1779.99
AMZN,10/31/2019 16:00:00,1776.66
AMZN,11/1/2019 16:00:00,1791.44
AMZN,11/4/2019 16:00:00,1804.66
AMZN,11/5/2019 16:00:00,1801.71
AMZN,11/6/2019 16:00:00,1795.77
AMZN,11/7/2019 16:00:00,1788.2
AMZN,11/8/2019 16:00:00,1785.88
AMZN,11/11/2019 16:00:00,1771.65
AMZN,11/12/2019 16:00:00,1778
AMZN,11/13/2019 16:00:00,1753.11
AMZN,11/14/2019 16:00:00,1754.6
AMZN,11/15/2019 16:00:00,1739.49
AMZN,11/18/2019 16:00:00,1752.53
AMZN,11/19/2019 16:00:00,1752.79
AMZN,11/20/2019 16:00:00,1745.53
AMZN,11/21/2019 16:00:00,1734.71
AMZN,11/22/2019 16:00:00,1745.72
AMZN,11/25/2019 16:00:00,1773.84
AMZN,11/26/2019 16:00:00,1796.94
AMZN,11/27/2019 16:00:00,1818.51
AMZN,11/29/2019 13:00:00,1800.8
AMZN,12/2/2019 16:00:00,1781.6
AMZN,12/3/2019 16:00:00,1769.96
AMZN,12/4/2019 16:00:00,1760.69
AMZN,12/5/2019 16:00:00,1740.48
AMZN,12/6/2019 16:00:00,1751.6
AMZN,12/9/2019 16:00:00,1749.51
AMZN,12/10/2019 16:00:00,1739.21
AMZN,12/11/2019 16:00:00,1748.72
AMZN,12/12/2019 16:00:00,1760.33
AMZN,12/13/2019 16:00:00,1760.94
AMZN,12/16/2019 16:00:00,1769.21
AMZN,12/17/2019 16:00:00,1790.66
AMZN,12/18/2019 16:00:00,1784.03
AMZN,12/19/2019 16:00:00,1792.28
AMZN,12/20/2019 16:00:00,1786.5
AMZN,12/23/2019 16:00:00,1793
AMZN,12/24/2019 13:00:00,1789.21
AMZN,12/26/2019 16:00:00,1868.77
AMZN,12/27/2019 16:00:00,1869.8
